geneGC	obsGC
37.42487286176607	40.98333333333332
37.42487286176607	36.52666666666667
37.42487286176607	37.4475
37.42487286176607	37.168717948717955
37.42487286176607	34.512
37.42487286176607	37.28
37.42487286176607	32.70333333333333
37.42487286176607	39.144444444444446
37.42487286176607	39.216249999999995
37.42487286176607	34.317499999999995
37.42487286176607	39.759375
37.42487286176607	41.64333333333334
37.42487286176607	37.81086956521739
37.42487286176607	37.0790909090909
37.42487286176607	42.305
37.42487286176607	38.22333333333333
37.42487286176607	33.655
37.42487286176607	36.501666666666665
37.42487286176607	39.82333333333334
37.42487286176607	35.71714285714286
37.42487286176607	40.02142857142857
37.42487286176607	35.82666666666666
37.42487286176607	31.405
37.42487286176607	38.115833333333335
37.42487286176607	42.182
37.42487286176607	39.592222222222226
37.42487286176607	34.82888888888888
37.42487286176607	37.062
37.42487286176607	34.531666666666666
37.42487286176607	35.49666666666666
37.42487286176607	45.989999999999995
47.52252252252252	48.03
47.52252252252252	50.31
47.52252252252252	45.2
47.52252252252252	45.88
47.52252252252252	47.03
47.52252252252252	50.09666666666667
47.52252252252252	47.35
47.52252252252252	48.81999999999999
47.52252252252252	51.62
47.52252252252252	47.24
47.52252252252252	51.23
51.284175642087824	48.855000000000004
51.22448979591837	52.68
51.22448979591837	68.75
49.773863365865274	64.50999999999999
49.773863365865274	47.01
49.773863365865274	47.15
49.773863365865274	67.48
49.773863365865274	47.29999999999999
49.773863365865274	60.54
49.773863365865274	36.120000000000005
49.773863365865274	45.77
49.773863365865274	53.375
49.773863365865274	53.94333333333333
49.773863365865274	43.51
49.773863365865274	45.21
49.773863365865274	50.678333333333335
49.773863365865274	42.82
49.773863365865274	53.573333333333345
49.773863365865274	61.269999999999996
49.773863365865274	45.78
49.773863365865274	37.32
49.773863365865274	45.88
49.773863365865274	47.73
49.773863365865274	52.61
49.773863365865274	59.84
42.55021018215787	47.11666666666667
42.55021018215787	42.04
42.55021018215787	43.69
42.55021018215787	55.05
42.55021018215787	40.61
42.55021018215787	41.47
42.55021018215787	44.0
42.55021018215787	40.61
42.55021018215787	48.099999999999994
42.55021018215787	39.64
42.55021018215787	40.46
42.55021018215787	47.82
42.55021018215787	41.465
42.55021018215787	42.79
42.55021018215787	42.57
42.55021018215787	45.00142857142857
42.55021018215787	45.33749999999999
42.55021018215787	56.86
42.55021018215787	40.25
42.55021018215787	48.775
42.55021018215787	40.68
42.55021018215787	43.128
42.55021018215787	42.343333333333334
42.55021018215787	41.045
53.170400543109295	52.21
53.170400543109295	51.5
53.170400543109295	53.57
51.985294117647065	50.34
64.76143141153081	62.14
64.76143141153081	60.05
31.72866520787746	31.25
46.58385093167702	46.3
49.248747913188645	37.75
38.75432525951557	35.42
38.75432525951557	34.97
38.75432525951557	36.89
37.10021321961621	29.52
46.375420067210754	33.83
46.375420067210754	50.09
46.375420067210754	53.58
46.375420067210754	53.769999999999996
46.375420067210754	31.93
46.375420067210754	38.97666666666667
46.375420067210754	51.8
46.375420067210754	44.21
46.375420067210754	51.17
46.375420067210754	36.25
46.375420067210754	51.76
46.375420067210754	35.24
46.375420067210754	46.39
46.375420067210754	52.22
46.375420067210754	52.335
46.375420067210754	42.58
46.375420067210754	41.315
46.375420067210754	44.05
46.375420067210754	39.52
46.375420067210754	36.8625
46.375420067210754	46.2
46.375420067210754	45.77
46.375420067210754	48.66
46.375420067210754	38.7
46.375420067210754	44.696666666666665
46.375420067210754	50.38
46.375420067210754	52.50375
46.375420067210754	48.03333333333333
46.375420067210754	53.12
67.64705882352942	59.91
67.64705882352942	62.54
67.64705882352942	58.47
67.64705882352942	60.04
45.825932504440495	44.52666666666667
49.92805755395683	40.19
49.92805755395683	40.12
54.3247344461305	53.9
53.46534653465347	50.75
53.46534653465347	52.41
63.07692307692307	64.09
63.07692307692307	62.79
63.07692307692307	62.53
42.435424354243544	42.44
42.435424354243544	42.44
42.435424354243544	42.44
46.06205250596659	45.98
49.280575539568346	56.15
49.280575539568346	53.3
49.280575539568346	49.4
49.280575539568346	50.51
49.280575539568346	50.370000000000005
49.280575539568346	48.975
49.280575539568346	47.93
49.280575539568346	49.55
49.280575539568346	57.03
44.09722222222222	43.62
45.89909443725744	49.51
45.89909443725744	43.31
45.89909443725744	37.99
45.89909443725744	44.97
45.89909443725744	45.58214285714286
45.89909443725744	44.15833333333333
45.89909443725744	45.03
45.89909443725744	42.578
45.89909443725744	44.3
45.89909443725744	48.18
45.89909443725744	41.73
45.89909443725744	36.35
45.89909443725744	43.57
45.89909443725744	43.69
45.89909443725744	43.44
45.89909443725744	44.711666666666666
45.89909443725744	45.57666666666666
45.89909443725744	32.1
45.89909443725744	35.44
45.89909443725744	47.81166666666667
45.89909443725744	43.975
45.89909443725744	41.93
45.89909443725744	41.16
45.89909443725744	44.78
45.89909443725744	38.11
45.89909443725744	35.88
45.89909443725744	44.35
45.89909443725744	43.35
45.89909443725744	42.16
45.89909443725744	42.38
45.89909443725744	41.4525
45.89909443725744	43.846666666666664
45.89909443725744	46.91
45.89909443725744	39.1825
45.89909443725744	35.2
45.89909443725744	43.62
45.89909443725744	35.53
45.89909443725744	41.54
45.89909443725744	44.57
45.89909443725744	44.922000000000004
45.89909443725744	44.61
45.89909443725744	48.17
45.89909443725744	44.606
45.89909443725744	47.03
45.89909443725744	39.8925
45.89909443725744	45.29666666666666
45.89909443725744	42.0
45.89909443725744	37.58
45.89909443725744	40.53
45.89909443725744	42.3625
45.89909443725744	49.44
45.89909443725744	43.652
45.89909443725744	46.155
45.89909443725744	39.32666666666666
45.89909443725744	46.02
45.89909443725744	42.55
45.89909443725744	48.19500000000001
45.89909443725744	42.25
45.89909443725744	40.761250000000004
45.89909443725744	44.22
45.89909443725744	43.59
45.89909443725744	45.24
45.89909443725744	42.43388888888888
45.89909443725744	41.815
45.89909443725744	42.881428571428565
45.89909443725744	40.510000000000005
45.89909443725744	43.14
45.89909443725744	45.1
45.89909443725744	35.88
45.89909443725744	44.167692307692306
45.89909443725744	35.7
45.89909443725744	42.49
45.89909443725744	42.21
45.89909443725744	45.03
45.89909443725744	42.166666666666664
45.89909443725744	43.035
45.89909443725744	44.21
45.89909443725744	46.29333333333333
45.89909443725744	41.07
45.89909443725744	44.00666666666666
45.89909443725744	41.03
45.89909443725744	43.745
45.89909443725744	45.85833333333333
45.89909443725744	48.33
45.89909443725744	40.56
45.89909443725744	45.675
45.89909443725744	37.44
45.89909443725744	44.1
45.89909443725744	43.13545454545454
45.89909443725744	44.14
45.89909443725744	37.968
45.89909443725744	43.63999999999999
45.89909443725744	45.204
45.89909443725744	47.715
45.89909443725744	37.58
45.89909443725744	35.28
45.89909443725744	40.165
45.89909443725744	41.7
44.217207334273624	35.59
44.217207334273624	39.01
44.217207334273624	56.06
44.217207334273624	53.07
44.217207334273624	40.06
44.217207334273624	41.67
44.217207334273624	48.133333333333326
44.217207334273624	50.26
44.217207334273624	55.21
44.217207334273624	57.24
44.217207334273624	43.855
44.217207334273624	55.43
44.217207334273624	51.0325
53.65853658536586	53.66
53.65853658536586	54.79
53.65853658536586	53.476
53.65853658536586	53.66
53.65853658536586	53.64
45.57077625570776	33.53
45.57077625570776	35.276666666666664
45.57077625570776	34.24
45.57077625570776	36.01
45.57077625570776	40.0
70.71563088512242	65.5075
70.71563088512242	64.45
70.71563088512242	65.64
70.71563088512242	64.545
70.71563088512242	65.10499999999999
70.71563088512242	64.23500000000001
70.71563088512242	64.41
70.71563088512242	65.42
70.71563088512242	64.15
70.71563088512242	65.18
70.71563088512242	64.75
70.71563088512242	64.67
70.71563088512242	65.45
70.71563088512242	63.27
70.71563088512242	64.46
70.71563088512242	64.74
70.71563088512242	64.9
70.71563088512242	64.72
70.71563088512242	66.505
70.71563088512242	64.46
70.71563088512242	64.29
70.71563088512242	64.16
70.71563088512242	64.7
70.71563088512242	64.69
70.71563088512242	64.09
70.71563088512242	63.6
70.71563088512242	65.75
70.71563088512242	66.84
70.71563088512242	64.61
70.71563088512242	64.43
70.71563088512242	64.98
65.4833836858006	51.28
65.4833836858006	67.27
65.4833836858006	47.29
65.4833836858006	54.01
65.4833836858006	57.09666666666667
65.4833836858006	55.12
65.4833836858006	58.7
65.4833836858006	53.55
54.03225806451613	55.7
54.03225806451613	55.82
54.03225806451613	52.11
54.03225806451613	50.635000000000005
54.03225806451613	49.835
54.03225806451613	55.5
54.03225806451613	48.27
54.03225806451613	63.27
54.03225806451613	51.5025
54.03225806451613	47.815
54.03225806451613	48.19
54.03225806451613	51.725
54.03225806451613	54.175
54.03225806451613	55.865
54.03225806451613	50.9075
54.03225806451613	44.98
54.03225806451613	57.965714285714284
54.03225806451613	53.94
54.03225806451613	56.10799999999999
54.03225806451613	56.760000000000005
54.03225806451613	58.57
54.03225806451613	48.3
54.03225806451613	56.63833333333333
54.03225806451613	54.98666666666667
54.03225806451613	56.45399999999999
54.03225806451613	48.94
54.03225806451613	58.46
54.03225806451613	59.12
54.03225806451613	55.86
54.03225806451613	56.4
54.03225806451613	55.03
54.03225806451613	50.32
54.03225806451613	56.220000000000006
54.03225806451613	54.81
54.03225806451613	55.175
54.03225806451613	55.82
54.03225806451613	54.47
54.03225806451613	60.2
56.34861006761833	60.396
56.34861006761833	58.7875
56.34861006761833	56.17
56.34861006761833	59.22
56.34861006761833	58.21
56.34861006761833	61.60999999999999
56.34861006761833	61.089999999999996
56.34861006761833	58.81
56.34861006761833	58.76
56.34861006761833	60.59
56.34861006761833	58.48666666666667
56.34861006761833	61.64
56.34861006761833	55.07142857142856
56.34861006761833	56.9
56.34861006761833	61.13
56.34861006761833	59.17
56.34861006761833	57.94923076923077
56.34861006761833	60.129999999999995
56.34861006761833	60.161249999999995
56.34861006761833	59.445
56.34861006761833	56.598
56.34861006761833	61.97
56.34861006761833	57.76666666666667
56.34861006761833	54.46
56.34861006761833	57.39
56.34861006761833	59.165000000000006
56.34861006761833	62.76
56.34861006761833	59.4242857142857
56.34861006761833	59.44909090909091
56.34861006761833	61.2
56.34861006761833	61.36
56.34861006761833	57.23
56.34861006761833	58.373333333333335
56.34861006761833	55.11
56.34861006761833	57.83857142857143
56.34861006761833	61.78
56.34861006761833	60.50750000000001
56.34861006761833	53.85
56.34861006761833	56.581999999999994
56.34861006761833	52.56
56.34861006761833	61.25
56.34861006761833	54.68
56.34861006761833	60.575
56.34861006761833	57.378571428571426
56.34861006761833	59.06999999999999
56.34861006761833	56.151666666666664
56.34861006761833	57.74333333333333
56.34861006761833	57.78666666666666
56.34861006761833	61.38
56.34861006761833	55.20333333333334
56.34861006761833	57.465
56.34861006761833	62.14
56.34861006761833	60.4
56.34861006761833	60.122
56.34861006761833	59.885
56.34861006761833	54.935
56.34861006761833	61.01
56.34861006761833	57.79
56.34861006761833	55.205
56.34861006761833	58.03125
56.34861006761833	57.943333333333335
56.34861006761833	59.102500000000006
56.34861006761833	59.55
56.34861006761833	58.73833333333332
56.34861006761833	59.26
56.34861006761833	58.84
56.34861006761833	59.33285714285715
56.34861006761833	60.53999999999999
56.34861006761833	53.254999999999995
56.34861006761833	59.25600000000001
56.34861006761833	55.84
56.34861006761833	56.775
56.34861006761833	57.296666666666674
56.34861006761833	57.39272727272728
56.34861006761833	55.004999999999995
56.34861006761833	58.09875
56.34861006761833	57.3625
56.34861006761833	54.72
56.34861006761833	60.67
56.34861006761833	50.28
56.34861006761833	58.79
56.34861006761833	55.09
56.34861006761833	60.472
56.34861006761833	60.653333333333336
56.34861006761833	63.13
56.34861006761833	61.75
56.34861006761833	60.82
56.34861006761833	60.98
56.34861006761833	57.31333333333333
56.34861006761833	58.46
56.34861006761833	59.516000000000005
56.34861006761833	60.71
56.34861006761833	56.66
56.34861006761833	57.73833333333332
56.34861006761833	58.11
56.34861006761833	58.57
56.34861006761833	56.019999999999996
56.34861006761833	60.44
56.34861006761833	60.21
56.34861006761833	54.089999999999996
56.34861006761833	57.28
56.34861006761833	60.515
56.34861006761833	60.16400000000001
56.34861006761833	57.279999999999994
56.34861006761833	59.769999999999996
56.34861006761833	57.45
56.34861006761833	58.9875
58.19623389494549	51.34
58.19623389494549	50.59
49.44189100459619	47.62
49.44189100459619	49.65
49.44189100459619	49.31
49.44189100459619	45.49
49.44189100459619	45.82166666666666
49.44189100459619	45.65
49.44189100459619	48.35
49.44189100459619	51.48
49.44189100459619	47.830000000000005
49.44189100459619	48.019999999999996
49.44189100459619	48.0
49.44189100459619	50.81
49.44189100459619	46.21
49.44189100459619	48.89
49.44189100459619	48.71714285714285
49.44189100459619	48.07333333333333
49.44189100459619	46.65
49.44189100459619	48.623333333333335
49.44189100459619	49.36
49.44189100459619	47.37
49.44189100459619	47.215
49.44189100459619	47.129999999999995
49.44189100459619	44.97
49.44189100459619	51.03
49.44189100459619	47.35999999999999
49.44189100459619	51.8925
49.44189100459619	46.07
46.875	41.88
46.875	42.62
48.641304347826086	48.64000000000001
48.641304347826086	48.14
62.76758409785933	63.59
62.76758409785933	63.165
38.05309734513274	37.98
38.05309734513274	37.28
38.05309734513274	37.83
55.21936459909228	60.37
55.21936459909228	57.22
55.21936459909228	60.51
55.21936459909228	57.11
58.58585858585859	58.22
56.184210526315795	64.32
56.184210526315795	60.09
56.184210526315795	62.873333333333335
56.184210526315795	60.16
56.184210526315795	56.584999999999994
56.184210526315795	51.5
56.184210526315795	60.59
56.184210526315795	48.21
56.184210526315795	63.06
44.354838709677416	43.14
44.354838709677416	44.09
44.354838709677416	44.31
44.354838709677416	43.92
44.354838709677416	40.2
44.354838709677416	43.22
44.354838709677416	44.55
44.354838709677416	44.53
44.354838709677416	45.19
34.62532299741602	32.01
34.62532299741602	34.63
34.62532299741602	34.63
34.62532299741602	32.01
50.36764705882353	52.94333333333333
56.85814771395076	59.65
58.96798259247746	41.635
43.856920684292376	45.24
44.32882414151925	39.27
55.26315789473685	56.9
55.26315789473685	57.43
55.26315789473685	56.156666666666666
55.26315789473685	58.75
40.44481054365733	38.41
40.44481054365733	38.5
40.44481054365733	40.94
40.44481054365733	36.76
40.44481054365733	35.18
40.44481054365733	30.1
40.44481054365733	34.35
40.44481054365733	29.3
40.44481054365733	39.53
40.44481054365733	32.19
40.44481054365733	34.36
46.38403990024938	47.16
37.38317757009346	37.38
37.38317757009346	37.38
37.38317757009346	37.38
37.38317757009346	37.38
44.08464251362616	57.38
44.08464251362616	53.72
44.08464251362616	57.77
44.08464251362616	36.48
44.08464251362616	57.07
44.08464251362616	50.586666666666666
44.08464251362616	42.39
44.08464251362616	57.14
44.08464251362616	58.195
44.08464251362616	54.04
44.08464251362616	57.91
44.08464251362616	45.84
44.08464251362616	46.343333333333334
44.08464251362616	58.76
44.08464251362616	44.28
44.08464251362616	39.07
44.08464251362616	52.529999999999994
44.08464251362616	43.70333333333334
44.08464251362616	41.935
44.08464251362616	50.47200000000001
44.08464251362616	54.19666666666666
44.08464251362616	54.275000000000006
44.08464251362616	58.47
44.08464251362616	43.785
44.08464251362616	56.63
44.08464251362616	47.166666666666664
44.08464251362616	54.51
44.08464251362616	46.269999999999996
44.08464251362616	55.405
44.08464251362616	57.77
44.08464251362616	57.97
44.08464251362616	50.375
44.08464251362616	57.58
44.08464251362616	44.45333333333334
33.751044277360066	30.42
33.751044277360066	31.335
33.751044277360066	28.72
51.48514851485149	52.04
41.15092290988056	36.73
41.15092290988056	38.7
41.15092290988056	37.93
41.15092290988056	42.13
41.15092290988056	36.44
47.84425451092118	38.69
48.04845222072679	43.81
48.04845222072679	42.25
55.948000981113566	51.88333333333333
55.948000981113566	63.11
55.948000981113566	57.61
55.948000981113566	50.49
55.948000981113566	59.6
55.948000981113566	54.065
55.948000981113566	51.83
55.948000981113566	60.76
55.948000981113566	52.48
55.948000981113566	46.05
55.948000981113566	60.21333333333333
55.948000981113566	50.775
55.948000981113566	57.35
55.948000981113566	55.73666666666666
55.948000981113566	49.452857142857134
55.948000981113566	51.47
55.948000981113566	50.842499999999994
55.948000981113566	50.13
55.948000981113566	48.28
55.948000981113566	57.91
55.948000981113566	60.32
55.948000981113566	59.23666666666667
55.948000981113566	56.650000000000006
55.948000981113566	50.48
55.948000981113566	50.0
55.948000981113566	51.55
55.948000981113566	56.9
55.948000981113566	48.41
55.948000981113566	51.836666666666666
55.948000981113566	52.53
55.948000981113566	53.68
55.948000981113566	50.336666666666666
55.948000981113566	54.98
43.340857787810386	45.39
27.84911717495987	25.91
27.84911717495987	30.82
27.84911717495987	31.147499999999997
27.84911717495987	25.82
27.84911717495987	27.863333333333333
27.84911717495987	25.512857142857147
27.84911717495987	27.244999999999997
27.84911717495987	27.351428571428574
27.84911717495987	26.726666666666663
27.84911717495987	29.134999999999998
27.84911717495987	27.740000000000002
27.84911717495987	20.61
27.84911717495987	26.12142857142857
27.84911717495987	30.145
27.84911717495987	27.06
27.84911717495987	25.93
27.84911717495987	27.426666666666666
27.84911717495987	28.055555555555557
27.84911717495987	28.002499999999998
27.84911717495987	27.965000000000003
27.84911717495987	28.423076923076927
27.84911717495987	28.46
27.84911717495987	30.145
27.84911717495987	25.88
27.84911717495987	25.0
27.84911717495987	27.66
27.84911717495987	28.25666666666667
27.84911717495987	32.73
27.84911717495987	27.192500000000003
27.84911717495987	27.695
27.84911717495987	28.55
27.84911717495987	29.518
27.84911717495987	28.923333333333336
27.84911717495987	25.95
27.84911717495987	25.29
27.84911717495987	25.81
27.84911717495987	30.72
27.84911717495987	26.945499999999992
27.84911717495987	26.61
42.99065420560748	42.99
56.50741350906095	57.376923076923084
56.50741350906095	57.565999999999995
56.50741350906095	58.06
56.50741350906095	54.325
56.50741350906095	57.40350000000001
56.50741350906095	55.36999999999999
56.50741350906095	60.0
56.50741350906095	56.94521739130436
56.50741350906095	57.1875
56.50741350906095	57.86
56.50741350906095	56.78000000000001
56.50741350906095	56.43571428571429
56.50741350906095	56.82478260869564
56.50741350906095	55.51
56.50741350906095	56.62461538461538
56.50741350906095	51.55
56.50741350906095	55.994285714285716
56.50741350906095	56.541250000000005
56.50741350906095	57.567142857142855
56.50741350906095	57.02796296296293
56.50741350906095	58.364999999999995
56.50741350906095	56.57545454545456
56.50741350906095	57.42166666666669
56.50741350906095	57.05
56.50741350906095	54.650000000000006
56.50741350906095	57.410000000000004
56.50741350906095	55.4825
56.50741350906095	55.942499999999995
56.50741350906095	54.73
56.50741350906095	56.301249999999996
56.50741350906095	55.318333333333335
56.50741350906095	55.120000000000005
56.50741350906095	58.030833333333334
56.50741350906095	55.99627118644068
56.50741350906095	52.995000000000005
56.50741350906095	54.768888888888895
56.50741350906095	57.57058823529411
56.50741350906095	57.31
56.50741350906095	56.96125
56.50741350906095	58.116
56.50741350906095	56.6490476190476
56.50741350906095	56.944545454545455
56.50741350906095	56.955
56.50741350906095	56.99625
56.50741350906095	53.824999999999996
56.50741350906095	56.29
56.50741350906095	55.07333333333333
56.50741350906095	56.78333333333333
56.50741350906095	56.305
56.50741350906095	56.54
56.50741350906095	55.15454545454545
56.50741350906095	56.36
56.50741350906095	56.41571428571429
56.50741350906095	56.103928571428575
56.50741350906095	57.008750000000006
56.50741350906095	56.6952380952381
56.50741350906095	56.16727272727272
56.50741350906095	56.424
56.50741350906095	57.370000000000005
56.50741350906095	56.4
56.50741350906095	56.96333333333333
56.50741350906095	57.11750000000001
56.50741350906095	57.185
56.50741350906095	57.43
56.50741350906095	58.226
56.50741350906095	58.21333333333333
56.50741350906095	56.17416666666666
56.50741350906095	55.47129032258066
56.50741350906095	57.19833333333333
56.50741350906095	55.26105263157895
56.50741350906095	57.295
56.50741350906095	57.384545454545446
56.50741350906095	55.29857142857143
56.50741350906095	54.54
56.50741350906095	58.398
56.50741350906095	57.8975
56.50741350906095	56.57299999999999
56.50741350906095	56.12
56.50741350906095	56.96230769230769
56.50741350906095	57.93666666666667
56.50741350906095	58.99
56.50741350906095	56.79666666666667
56.50741350906095	56.24076923076923
56.50741350906095	57.8688888888889
56.50741350906095	57.47555555555555
56.50741350906095	56.34100000000001
56.50741350906095	57.056
56.50741350906095	56.51142857142856
56.50741350906095	54.73
56.50741350906095	57.475
56.50741350906095	56.96777777777778
56.50741350906095	57.0375
56.50741350906095	55.856428571428566
56.50741350906095	56.78000000000001
56.50741350906095	57.87555555555556
56.50741350906095	57.72078947368419
56.50741350906095	54.446000000000005
56.50741350906095	56.20852941176471
56.50741350906095	56.76
56.50741350906095	57.059722222222234
56.50741350906095	56.827857142857134
56.50741350906095	58.23111111111112
56.50741350906095	56.506499999999996
56.50741350906095	58.44
56.50741350906095	57.540000000000006
56.50741350906095	56.21125
56.50741350906095	54.189166666666665
56.50741350906095	56.286
56.50741350906095	57.00916666666669
56.50741350906095	55.09100000000001
56.50741350906095	56.962
56.50741350906095	58.385
56.50741350906095	55.96
56.50741350906095	58.2425
56.50741350906095	56.24
56.50741350906095	57.8075
56.50741350906095	56.010000000000005
56.50741350906095	55.4
56.50741350906095	55.525999999999996
56.50741350906095	53.92
56.50741350906095	57.045
56.50741350906095	59.18333333333334
56.50741350906095	56.13
56.50741350906095	55.599000000000004
56.50741350906095	57.03380952380954
56.50741350906095	58.63
56.50741350906095	57.09666666666667
56.50741350906095	57.316153846153846
56.50741350906095	57.15333333333333
56.50741350906095	57.18875
56.50741350906095	57.12454545454546
56.50741350906095	56.2225
56.50741350906095	57.152
56.50741350906095	56.22
56.50741350906095	58.275714285714294
56.50741350906095	55.43999999999999
56.50741350906095	58.477999999999994
56.50741350906095	58.43000000000001
56.50741350906095	55.666666666666664
56.50741350906095	57.1175
56.50741350906095	53.809999999999995
56.50741350906095	57.677499999999995
56.50741350906095	55.734285714285704
56.50741350906095	56.50222222222222
56.50741350906095	56.16916666666666
56.50741350906095	56.81263157894737
56.50741350906095	57.854285714285716
56.50741350906095	58.10583333333333
56.50741350906095	57.55666666666667
56.50741350906095	56.83
56.50741350906095	56.021052631578954
56.50741350906095	58.19714285714286
56.50741350906095	58.931999999999995
56.50741350906095	57.26
56.50741350906095	57.57599999999999
56.50741350906095	55.63499999999999
56.50741350906095	59.08
56.50741350906095	56.333200000000005
56.50741350906095	57.012857142857136
56.50741350906095	54.968333333333334
56.50741350906095	57.03999999999999
56.50741350906095	55.63619047619047
56.50741350906095	57.47346153846154
56.50741350906095	55.913
56.50741350906095	53.85
56.50741350906095	56.31857142857143
56.50741350906095	56.75
56.50741350906095	59.22
56.50741350906095	56.254999999999995
56.50741350906095	56.27
56.50741350906095	56.31214285714285
56.50741350906095	58.3
56.50741350906095	56.8792
42.94117647058823	42.94
58.7991718426501	58.22
58.7991718426501	58.01
38.26850690087829	41.15
38.26850690087829	40.75
38.26850690087829	40.18
38.26850690087829	40.48
66.15532118887823	65.56
66.15532118887823	59.86
66.15532118887823	62.943333333333335
66.15532118887823	68.47
66.15532118887823	61.34
66.15532118887823	65.09
66.15532118887823	63.43000000000001
66.15532118887823	68.63
66.15532118887823	65.66
66.15532118887823	63.94333333333333
66.15532118887823	63.24
66.15532118887823	61.95
43.529411764705884	43.53
43.529411764705884	44.44
43.529411764705884	40.73
43.529411764705884	43.53
43.529411764705884	43.28
33.972125435540065	35.26
53.91539153915391	51.2
53.91539153915391	55.87
53.91539153915391	56.14
48.77384196185286	43.77
48.77384196185286	53.97
48.77384196185286	44.51666666666667
65.78366445916114	53.06
65.78366445916114	58.19
65.78366445916114	59.46
65.78366445916114	59.05
65.78366445916114	58.77
65.78366445916114	57.99
65.78366445916114	58.56
65.78366445916114	59.02
41.61490683229814	38.68
41.02564102564102	38.13
41.02564102564102	41.858000000000004
43.37931571974125	47.125
43.37931571974125	38.2
43.37931571974125	59.69
43.37931571974125	55.455714285714286
43.37931571974125	45.22
43.37931571974125	44.86
43.37931571974125	56.38
43.37931571974125	45.6
43.37931571974125	47.48
43.37931571974125	54.25
43.37931571974125	45.893333333333324
43.37931571974125	52.64333333333334
43.37931571974125	41.696666666666665
43.37931571974125	50.1
43.37931571974125	42.95625
43.37931571974125	43.25
43.37931571974125	56.15
43.37931571974125	46.26
43.37931571974125	47.730000000000004
43.37931571974125	41.05166666666667
43.37931571974125	42.76
43.37931571974125	56.27333333333333
43.37931571974125	49.199999999999996
43.37931571974125	35.70714285714286
43.37931571974125	41.84
43.37931571974125	61.84
43.37931571974125	50.984
43.37931571974125	45.49
43.37931571974125	35.54
43.37931571974125	37.15
43.37931571974125	57.272499999999994
43.37931571974125	41.433571428571426
43.37931571974125	54.89333333333333
43.37931571974125	48.39
43.37931571974125	48.94
43.37931571974125	51.535
43.37931571974125	51.56
43.37931571974125	49.39
43.37931571974125	52.11
43.37931571974125	48.913333333333334
43.37931571974125	39.364999999999995
43.37931571974125	45.63
43.37931571974125	45.13
43.37931571974125	48.05
43.37931571974125	57.66
43.37931571974125	44.29
43.37931571974125	36.79
43.37931571974125	42.54
37.786259541984734	39.22
37.786259541984734	37.7
37.786259541984734	36.67
37.786259541984734	37.79
37.786259541984734	38.6375
37.786259541984734	37.7
51.10410094637224	46.07
54.47761194029851	51.72
54.47761194029851	50.69
54.47761194029851	51.53
54.47761194029851	53.43
54.47761194029851	51.60666666666666
54.47761194029851	57.14
54.47761194029851	51.96
54.47761194029851	53.07
46.94174757281554	50.87
56.8904593639576	56.644999999999996
56.8904593639576	53.03
56.8904593639576	45.02
47.76386404293381	48.0
47.76386404293381	45.96
47.76386404293381	42.77
57.74647887323944	55.11
57.74647887323944	57.75
57.74647887323944	57.75
57.74647887323944	57.75
57.74647887323944	57.75
57.74647887323944	57.75
57.74647887323944	57.75
57.74647887323944	57.75
57.74647887323944	57.75
57.74647887323944	59.9
57.74647887323944	57.75
57.74647887323944	62.96
57.74647887323944	57.75
57.74647887323944	53.39
46.34146341463415	41.455
46.34146341463415	46.34
50.816326530612244	50.82
50.816326530612244	51.36
50.816326530612244	50.82
46.529284164859	55.620000000000005
46.529284164859	44.94
46.529284164859	50.60999999999999
46.529284164859	38.9
46.529284164859	60.75
46.529284164859	57.224999999999994
46.529284164859	57.665000000000006
46.529284164859	48.7
46.529284164859	43.559999999999995
46.529284164859	52.37375
46.529284164859	58.12
46.529284164859	53.152499999999996
46.529284164859	43.74
46.529284164859	44.91461538461538
46.529284164859	55.894999999999996
46.529284164859	53.81999999999999
46.529284164859	47.275000000000006
46.529284164859	44.815
46.529284164859	56.026666666666664
46.529284164859	49.57666666666666
46.529284164859	47.38
46.529284164859	51.22
46.529284164859	46.52400000000001
46.529284164859	37.85333333333333
46.529284164859	57.38
46.529284164859	38.96
46.529284164859	53.18000000000001
46.529284164859	45.94666666666666
46.529284164859	44.655
46.529284164859	55.84
46.529284164859	41.73
46.529284164859	37.8675
46.529284164859	48.72
46.529284164859	58.46
46.529284164859	48.347142857142856
46.529284164859	50.0175
46.529284164859	46.095
46.529284164859	52.48
46.529284164859	53.17
46.529284164859	48.22571428571428
46.529284164859	51.6
46.529284164859	47.37
46.529284164859	55.59400000000001
46.529284164859	47.75631578947369
46.529284164859	58.33
46.529284164859	45.641999999999996
46.529284164859	50.76
46.529284164859	53.2275
46.529284164859	57.3
46.529284164859	58.38
46.529284164859	49.33
46.529284164859	57.77
46.529284164859	49.38666666666666
46.529284164859	44.3
46.529284164859	52.455
46.529284164859	49.38333333333333
46.529284164859	50.095
46.529284164859	55.7
46.529284164859	56.90833333333334
46.529284164859	37.845
46.529284164859	57.355000000000004
46.529284164859	40.129999999999995
46.529284164859	47.6675
46.529284164859	49.589999999999996
46.529284164859	50.045
46.529284164859	47.8
46.529284164859	56.96
46.529284164859	58.04
46.529284164859	52.117999999999995
46.529284164859	49.475
46.529284164859	44.685
46.529284164859	44.38333333333333
46.529284164859	50.846666666666664
46.529284164859	46.72
46.529284164859	44.71083333333333
46.529284164859	33.64
46.529284164859	59.51
46.529284164859	48.655
46.529284164859	50.251999999999995
46.529284164859	48.95
46.529284164859	43.64
